source,exp_id,avg_acc_before,avg_acc_after,time,Props,Heuristic,NumConstraints,Threshold,NNHidden,Params,Free,WeightsConfig,extra_params
config-xor-bad-4-one-weight-combs-results,123,unsat,unsat,2.5136,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,124,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,125,unsat,unsat,1.6520,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,126,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,127,unsat,unsat,102.5054,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,128,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,129,0.9950846531949754,0.4994538503549973,2.4624,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,130,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,131,0.9950846531949754,0.4956308028399782,2.0748,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,132,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,133,0.9950846531949754,0.375204806116876,139.3678,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,134,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,135,0.9950846531949754,0.8596395412342982,1.4327,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,136,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,137,0.9950846531949754,0.6859639541234298,1.1449,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,138,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,139,unsat,unsat,1.6081,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,140,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,141,unsat,unsat,2.5259,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,142,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,143,0.9950846531949754,0.375204806116876,105.8528,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,144,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,145,0.9950846531949754,0.6859639541234298,1.3189,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,146,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,147,0.9950846531949754,0.6859639541234298,0.9215,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,148,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,149,unsat,unsat,1.6044,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,150,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,151,unsat,unsat,1.7127,1,VORONOI,153,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,152,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_weight': [[2, 2, 4]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,153,0.9950846531949754,0.375204806116876,57.7394,1,VORONOI,153,1,[4],22,1,"{'select_bias': [[2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-4-one-weight-combs-results,154,unknown,unknown,timeout,1,VORONOI,153,2,[4],22,1,"{'select_bias': [[2, 2]]}","{'limit_points': 200, 'resample': True, 'random_state': 42}"
config-xor-bad-5-one-weight-combs-results,1,unsat,unsat,0.2760,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,2,unsat,unsat,0.6026,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,3,unsat,unsat,0.6676,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,4,unsat,unsat,0.3264,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,5,unsat,unsat,0.4367,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,6,unsat,unsat,0.4347,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,7,unsat,unsat,1.8234,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-5-one-weight-combs-results,8,unsat,unsat,0.3667,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-5-one-weight-combs-results,9,unsat,unsat,0.4282,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 1]]}",
config-xor-bad-5-one-weight-combs-results,10,unsat,unsat,0.2849,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,11,unsat,unsat,0.4413,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,12,unsat,unsat,0.4487,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,13,unsat,unsat,0.3207,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,14,unsat,unsat,0.6438,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,15,unsat,unsat,0.4311,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,16,unsat,unsat,1.5507,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-5-one-weight-combs-results,17,unsat,unsat,0.4485,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-5-one-weight-combs-results,18,unsat,unsat,0.3653,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 2]]}",
config-xor-bad-5-one-weight-combs-results,19,0.9950846531949754,0.8099399235390496,0.2823,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-5-one-weight-combs-results,20,0.9950846531949754,0.807209175314036,0.7618,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-5-one-weight-combs-results,21,unsat,unsat,0.4926,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 3, 1]]}",
config-xor-bad-5-one-weight-combs-results,22,0.9950846531949754,0.9898962315674494,0.2637,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-5-one-weight-combs-results,23,0.9950846531949754,0.7730748225013654,0.5665,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-5-one-weight-combs-results,24,0.9950846531949754,0.85800109229929,0.8077,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 3, 2]]}",
config-xor-bad-5-one-weight-combs-results,25,0.9950846531949754,0.9705079191698526,2.4606,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-5-one-weight-combs-results,26,0.9950846531949754,0.9803386127799016,0.7730,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-5-one-weight-combs-results,27,0.9950846531949754,0.91398143091207,0.8416,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 3]]}",
config-xor-bad-5-one-weight-combs-results,28,0.9950846531949754,0.4980884762424904,0.2874,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-5-one-weight-combs-results,29,unsat,unsat,0.6814,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-5-one-weight-combs-results,30,unsat,unsat,0.4587,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 4, 1]]}",
config-xor-bad-5-one-weight-combs-results,31,0.9950846531949754,0.4972692517749863,0.3015,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-5-one-weight-combs-results,32,0.9950846531949754,0.5827416712179138,0.5172,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-5-one-weight-combs-results,33,unsat,unsat,0.4425,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[1, 4, 2]]}",
config-xor-bad-5-one-weight-combs-results,34,0.9950846531949754,0.375204806116876,2.1637,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-5-one-weight-combs-results,35,unsat,unsat,0.7998,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-5-one-weight-combs-results,36,unsat,unsat,0.4474,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[1, 4]]}",
config-xor-bad-5-one-weight-combs-results,37,unsat,unsat,0.1625,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,38,unsat,unsat,0.2267,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,39,unsat,unsat,0.2072,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 1]]}",
config-xor-bad-5-one-weight-combs-results,40,unsat,unsat,0.1470,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,41,unsat,unsat,0.2094,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,42,unsat,unsat,0.2149,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 2]]}",
config-xor-bad-5-one-weight-combs-results,43,0.9950846531949754,0.6843255051884216,0.1641,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-5-one-weight-combs-results,44,0.9950846531949754,0.9249044238121246,0.3185,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-5-one-weight-combs-results,45,0.9950846531949754,0.9249044238121246,0.2600,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 3]]}",
config-xor-bad-5-one-weight-combs-results,46,unsat,unsat,0.1733,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-5-one-weight-combs-results,47,unsat,unsat,0.2295,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-5-one-weight-combs-results,48,unsat,unsat,0.2439,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 1, 4]]}",
config-xor-bad-5-one-weight-combs-results,49,0.9950846531949754,0.9631348989623156,1.0122,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-5-one-weight-combs-results,50,0.9950846531949754,0.9631348989623156,0.4333,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-5-one-weight-combs-results,51,0.9950846531949754,0.9631348989623156,0.4618,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[2, 1]]}",
config-xor-bad-5-one-weight-combs-results,52,unsat,unsat,0.1474,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,53,unsat,unsat,0.2135,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,54,unsat,unsat,0.2107,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 1]]}",
config-xor-bad-5-one-weight-combs-results,55,unsat,unsat,0.1736,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,56,unsat,unsat,0.2287,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,57,unsat,unsat,0.2145,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 2]]}",
config-xor-bad-5-one-weight-combs-results,58,0.9950846531949754,0.8689240851993446,0.1470,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-5-one-weight-combs-results,59,0.9950846531949754,0.9249044238121246,0.2862,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-5-one-weight-combs-results,60,0.9950846531949754,0.9249044238121246,0.3764,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 3]]}",
config-xor-bad-5-one-weight-combs-results,61,unsat,unsat,0.1552,1,SAMPLES,450,1,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-5-one-weight-combs-results,62,unsat,unsat,0.2369,1,SAMPLES,450,250,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-5-one-weight-combs-results,63,unsat,unsat,0.2267,1,SAMPLES,450,400,[4],22,1,"{'select_weight': [[2, 2, 4]]}",
config-xor-bad-5-one-weight-combs-results,64,0.9950846531949754,0.9631348989623156,0.9229,1,SAMPLES,450,1,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-5-one-weight-combs-results,65,0.9950846531949754,0.9631348989623156,0.4271,1,SAMPLES,450,250,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-5-one-weight-combs-results,66,0.9950846531949754,0.9631348989623156,0.4166,1,SAMPLES,450,400,[4],22,1,"{'select_bias': [[2, 2]]}",
config-xor-bad-5-one-weight-combs-results,67,unsat,unsat,0.1983,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,68,unsat,unsat,4.1650,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,69,unsat,unsat,0.1955,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,70,unsat,unsat,1.4659,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,71,unsat,unsat,104.4807,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,72,unsat,unsat,1.5568,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,73,unsat,unsat,0.2109,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,74,unsat,unsat,1.7501,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,75,unsat,unsat,0.2217,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,76,unsat,unsat,1.5974,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,77,unsat,unsat,27.4333,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,78,unsat,unsat,1.6347,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,79,0.9950846531949754,0.807209175314036,0.2089,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,80,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 3, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,81,0.9950846531949754,0.9898962315674494,0.3029,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,82,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 3, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,83,0.9950846531949754,0.6886947023484434,14.6991,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,84,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,85,0.9950846531949754,0.4980884762424904,0.3767,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,86,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 4, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,87,0.9950846531949754,0.4972692517749863,0.3708,1,GRID,100,1,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,88,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[1, 4, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,89,0.9950846531949754,0.375204806116876,29.0029,1,GRID,100,1,[4],22,1,"{'select_bias': [[1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,90,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,91,unsat,unsat,0.3118,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,92,unsat,unsat,2.1091,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,93,unsat,unsat,0.3102,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,94,unsat,unsat,2.0609,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,95,0.9950846531949754,0.6843255051884216,0.2895,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,96,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,97,unsat,unsat,0.3311,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,98,unsat,unsat,2.1014,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 1, 4]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,99,0.9950846531949754,0.3896777717094484,13.2421,1,GRID,100,1,[4],22,1,"{'select_bias': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,100,unknown,unknown,timeout,1,GRID,100,2,[4],22,1,"{'select_bias': [[2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,101,unsat,unsat,0.3250,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,102,unsat,unsat,2.0034,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 1]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,103,unsat,unsat,0.3208,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,104,unsat,unsat,1.7249,1,GRID,100,2,[4],22,1,"{'select_weight': [[2, 2, 2]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
config-xor-bad-5-one-weight-combs-results,105,0.9950846531949754,0.6843255051884216,0.3503,1,GRID,100,1,[4],22,1,"{'select_weight': [[2, 2, 3]]}","{'x_range': [-22, 22], 'y_range': [-22, 22], 'grid_delta': 4, 'samples_num': 3, 'limit_cells': 450}"
